,Gender,Age,Married,Number of Dependents,Number of Referrals,Tenure in Months,Offer,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Paperless Billing,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Customer Status,Internet Type_Cable,Internet Type_DSL,Internet Type_Fiber Optic,Contract_Month-to-Month,Contract_One Year,Contract_Two Year,Payment Method_Bank Withdrawal,Payment Method_Credit Card,Payment Method_Mailed Check
5019,0,0.0655737704918033,0,0,0,0.0,True,1,0,1,0,0,0,0,0,0,2,2,0,0.43456310679611654,0.003132933302561736,0.0,0.0,0.001436297942054355,0,False,True,False,True,False,False,False,True,False
5020,1,0.24590163934426235,1,0,2,0.02816901408450704,True,1,0,1,0,0,2,2,0,0,0,2,1,0.5110679611650485,0.015664666512808678,0.0,0.0,0.003526223658520165,1,True,False,False,True,False,False,False,False,True
5021,0,0.6721311475409837,0,0,0,0.971830985915493,True,1,2,1,2,2,2,2,2,2,2,2,1,0.9471844660194174,0.8974324948072928,0.0,0.0,0.8752160057451919,1,False,False,True,False,False,True,False,True,False
5022,1,0.19672131147540983,0,0,0,0.7464788732394366,True,1,0,1,2,2,0,2,2,2,2,2,1,0.8963106796116505,0.6490422340180013,0.0,0.0,0.7571197737830743,0,False,False,True,False,True,False,False,True,False
5023,1,0.8196721311475411,1,0,1,0.7323943661971831,True,1,2,1,0,2,0,0,2,2,0,2,1,0.869126213592233,0.6381952457881375,0.0,0.0,0.11805134765142845,0,False,False,True,True,False,False,True,False,False
5024,0,0.6229508196721312,1,0,1,0.4084507042253521,False,1,0,0,1,1,1,1,1,1,1,1,0,0.2295145631067961,0.06804754211862452,0.0,0.0,0.17791018649431095,1,False,False,False,False,True,False,True,False,False
5025,1,0.8524590163934426,0,0,0,0.6619718309859155,False,1,2,1,0,2,0,0,2,2,0,2,1,0.8466019417475728,0.5452977152088623,0.0,0.0,0.07904127112367873,1,False,False,True,False,True,False,True,False,False
5026,1,0.7377049180327869,1,1,5,0.8591549295774649,True,1,0,0,1,1,1,1,1,1,1,1,0,0.23339805825242718,0.143676436648973,0.0,0.0,0.364550371417671,1,False,False,False,False,False,True,False,True,False
5027,0,0.14754098360655737,0,0,0,0.0,False,1,0,1,0,0,0,0,0,0,2,2,1,0.42951456310679603,0.0030579275328871443,0.0,0.0,0.011204246055791199,0,True,False,False,True,False,False,False,False,True
5028,0,0.7704918032786886,1,0,1,0.9014084507042254,False,1,2,1,0,2,2,0,2,2,0,2,1,0.9029126213592232,0.8032540964689592,0.0,0.0,0.3407981552548307,0,False,False,True,False,True,False,True,False,False
5029,0,0.9508196721311476,1,2,8,0.14084507042253522,False,1,2,1,0,0,2,0,0,0,0,2,1,0.6842718446601941,0.09762866374336489,0.0,0.0,0.054495163715523244,1,False,False,True,True,False,False,False,True,False
5030,1,0.6557377049180328,1,0,9,0.9154929577464789,True,1,0,0,1,1,1,1,1,1,1,1,1,0.23572815533980582,0.15470805446572813,0.0,0.0,0.8337204605130277,1,False,False,False,False,True,False,True,False,False
5031,0,0.9180327868852459,0,0,0,0.02816901408450704,False,1,2,1,0,2,0,0,0,0,0,2,1,0.694368932038835,0.021492037849065313,0.0,0.0,0.035262236585201646,0,False,False,True,True,False,False,True,False,False
5032,1,0.09836065573770492,0,0,0,0.5352112676056339,True,0,1,1,0,0,0,2,0,2,2,2,1,0.3930097087378641,0.17028617585968153,0.0,0.0,0.0,1,True,False,False,True,False,False,True,False,False
5033,0,0.4426229508196722,0,0,0,0.04225352112676056,False,0,1,1,2,0,2,0,0,0,0,0,0,0.3495145631067961,0.01349526886683591,0.0,0.33333333333333337,0.0,1,False,True,False,True,False,False,False,True,False
5034,1,0.7213114754098361,1,0,7,0.15492957746478872,False,1,0,1,0,0,2,2,2,2,2,2,1,0.6535922330097087,0.08338333717978307,0.0,0.0,0.16626270787046388,1,False,True,False,True,False,False,True,False,False
5035,0,0.6229508196721312,1,1,3,0.4366197183098592,False,0,1,1,2,2,0,0,0,0,0,2,1,0.35067961165048545,0.11911493191783984,0.0,0.0,0.0,1,True,False,False,True,False,False,True,False,False
5036,0,0.2622950819672132,0,0,0,0.323943661971831,False,1,2,1,0,0,2,0,2,2,2,2,1,0.8446601941747572,0.2756173551811678,0.0,0.0,0.25375345048138426,0,False,False,True,True,False,False,True,False,False
5037,1,0.47540983606557374,1,0,5,0.971830985915493,False,1,2,1,0,2,2,0,2,0,0,2,1,0.8155339805825242,0.7597622894068774,0.0,0.0,0.6112962588927041,1,False,False,True,False,True,False,True,False,False
5038,0,0.7049180327868853,0,0,0,1.0,False,1,0,0,1,1,1,1,1,1,1,1,0,0.2349514563106796,0.17864066466651282,0.0,0.0,0.8555847303575037,1,False,False,False,False,False,True,False,True,False
5039,0,0.04918032786885246,0,0,0,0.19718309859154928,True,1,2,0,1,1,1,1,1,1,1,1,1,0.2749514563106796,0.04394184168012925,0.0,0.0,0.19289032518683097,0,False,False,False,True,False,False,False,True,False
5040,0,0.04918032786885246,1,2,8,0.22535211267605634,True,1,0,1,2,2,0,0,2,2,2,2,0,0.6566990291262135,0.1381260096930533,0.0,0.0,0.21412621468165804,1,False,True,False,True,False,False,False,True,False
5041,0,0.11475409836065575,0,0,0,0.09859154929577466,True,1,2,1,2,0,0,2,2,2,2,2,1,0.880388349514563,0.09560350796215093,0.0,0.0,0.04416616171817142,0,False,False,True,True,False,False,True,False,False
5042,1,0.39344262295081966,1,0,6,0.09859154929577466,False,1,2,0,1,1,1,1,1,1,1,1,0,0.2671844660194175,0.021365105008077544,0.0,0.0,0.05202091608878117,1,False,False,False,False,True,False,False,False,True
5043,1,0.29508196721311475,1,0,10,0.33802816901408456,False,0,1,1,0,0,2,0,2,0,0,0,1,0.3735922330097088,0.10980844680360029,0.0,0.6666666666666667,0.0,1,True,False,False,False,True,False,False,True,False
5044,1,0.5901639344262295,1,3,7,0.1267605633802817,False,1,0,0,1,1,1,1,1,1,1,1,1,0.23339805825242718,0.0230440803138703,0.0,0.0,0.03879687605197604,1,False,False,False,True,False,False,False,True,False
5045,1,0.18032786885245905,0,0,0,0.0,False,1,0,0,1,1,1,1,1,1,1,1,0,0.23339805825242718,0.0001442418647588273,0.0,0.0,0.0031138490540631525,1,False,False,False,True,False,False,False,True,False
5046,0,0.03278688524590162,1,0,1,1.0,True,1,2,0,1,1,1,1,1,1,1,1,0,0.2831067961165048,0.2187514424186476,0.0,0.0,0.44879822258129676,1,False,False,False,False,False,True,False,True,False
5047,1,0.08196721311475408,1,0,5,0.5915492957746479,True,1,2,1,2,0,0,2,0,2,2,2,1,0.6361165048543689,0.36401453957996766,0.0,0.0,0.5802138737404342,1,False,True,False,False,True,False,False,True,False
5048,0,0.09836065573770492,1,0,9,1.0,False,1,0,1,2,2,2,2,2,2,2,2,1,0.7277669902912621,0.701373182552504,0.0,0.0,0.32417693395273683,1,True,False,False,False,False,True,True,False,False
5049,0,0.19672131147540983,1,0,9,0.11267605633802817,True,1,0,1,2,0,0,0,0,0,0,2,0,0.45514563106796113,0.04656127394414956,0.41072504518979713,0.0,0.07591900626136135,1,False,True,False,False,True,False,False,True,False
5050,1,0.4098360655737705,1,0,7,0.6901408450704226,True,1,2,1,0,0,0,2,2,2,2,2,0,0.8497087378640776,0.5816928225248096,0.0,0.0,0.36552660517516106,1,False,False,True,False,True,False,True,False,False
5051,0,0.6557377049180328,1,3,10,0.9577464788732395,True,1,2,1,2,2,0,2,2,0,0,2,0,0.031067961165048535,0.5616258942995616,0.0,0.0,0.15175385444018047,1,True,False,False,False,True,False,False,True,False
5052,1,0.19672131147540983,0,3,0,0.19718309859154928,False,1,0,1,2,0,2,0,0,2,2,2,0,0.5813592233009708,0.10754096468959151,0.0,0.0,0.1838433313135394,1,False,True,False,False,True,False,False,True,False
5053,0,0.9344262295081968,1,0,2,0.35211267605633806,False,1,0,1,0,0,2,0,0,2,0,2,0,0.549126213592233,0.18216016616662822,0.0,0.0,0.12486815233735049,1,True,False,False,False,True,False,False,True,False
5054,0,0.7049180327868853,1,1,5,0.47887323943661975,True,1,2,0,1,1,1,1,1,1,1,1,1,0.27766990291262134,0.09967112854834988,0.0,0.0,0.2431046477703719,1,False,False,False,True,False,False,True,False,False
5055,0,0.8852459016393442,1,0,4,0.28169014084507044,False,1,2,1,0,2,2,0,0,2,0,0,0,0.6345631067961165,0.17058042926378952,0.0,0.6666666666666667,0.17849929307210666,1,False,True,False,False,True,False,True,False,False
5056,1,0.24590163934426235,0,0,0,0.7183098591549296,False,1,2,1,2,2,2,2,2,2,2,2,1,0.7708737864077669,0.5346872836372029,0.0,0.0,0.09919432662312891,1,False,True,False,False,False,True,False,True,False
5057,1,0.14754098360655737,0,0,0,0.35211267605633806,True,1,0,1,0,0,0,0,0,0,0,2,0,0.4306796116504854,0.14012808677590585,0.0,0.0,0.21202787315693802,1,True,False,False,True,False,False,True,False,False
5058,0,0.6557377049180328,1,0,4,0.9859154929577465,False,0,1,1,0,0,2,2,0,2,2,2,1,0.44310679611650483,0.374428802215555,0.0,0.0,0.0,1,True,False,False,False,False,True,True,False,False
5059,1,0.29508196721311475,0,0,0,0.4507042253521127,False,1,0,1,0,0,0,0,0,0,0,2,0,0.6077669902912621,0.2483671820909301,0.0,0.0,0.26698310105702555,0,False,False,True,True,False,False,True,False,False
5060,1,0.6557377049180328,1,2,10,0.9154929577464789,True,1,0,1,2,2,2,2,0,0,0,2,0,0.5891262135922329,0.47060350796215095,0.0,0.0,0.4982326802666128,1,True,False,False,False,False,True,False,True,False
5061,0,0.5573770491803279,0,0,0,0.8309859154929577,True,1,0,0,1,1,1,1,1,1,1,1,0,0.23184466019417477,0.12800600046157395,0.0,0.0,0.5237999057429477,1,False,False,False,False,False,True,True,False,False
5062,0,0.7377049180327869,1,0,3,1.0,False,1,2,0,1,1,1,1,1,1,1,1,0,0.269126213592233,0.2090064620355412,0.0,0.0,0.49323369016360336,1,False,False,False,False,False,True,True,False,False
5063,1,0.19672131147540983,0,0,0,0.0,False,1,2,1,0,0,0,0,2,0,0,2,0,0.7339805825242718,0.007581352411723978,0.0,0.0,0.0019328306290536145,0,False,False,True,True,False,False,True,False,False
5064,1,0.24590163934426235,0,0,0,0.5211267605633804,True,1,2,1,0,0,2,2,2,0,0,2,0,0.8155339805825242,0.41389337641357027,0.0,0.0,0.04210709396530443,1,False,False,True,False,True,False,True,False,False
5065,0,0.9508196721311476,1,0,1,0.8450704225352113,False,1,2,1,0,2,2,0,2,2,0,2,1,0.8885436893203883,0.7369259173782599,0.0,0.0,0.600807356538522,0,False,False,True,False,True,False,False,True,False
5066,0,0.5573770491803279,1,0,1,0.22535211267605634,True,1,2,1,2,0,0,0,0,0,0,2,0,0.6904854368932039,0.15349065312716365,0.0,0.0,0.10086346192688347,1,False,False,True,True,False,False,True,False,False
5067,1,0.3114754098360656,0,0,0,0.6338028169014085,True,1,2,1,0,0,0,0,0,0,0,2,0,0.6431067961165048,0.37279021463189477,0.0,0.0,0.5303642361812428,1,False,False,True,True,False,False,True,False,False
5068,0,0.6065573770491803,0,0,0,0.056338028169014086,False,1,2,1,2,0,0,0,0,0,0,0,1,0.4955339805825242,0.030596584352642512,0.0,0.06666666666666667,0.06929015462645033,1,True,False,False,True,False,False,True,False,False
5069,1,0.6557377049180328,1,1,1,0.46478873239436624,True,1,0,1,0,0,0,0,0,2,2,2,1,0.690873786407767,0.30330025386568193,0.0,0.0,0.03376422271594964,1,False,False,True,False,True,False,True,False,False
5070,0,0.7049180327868853,0,0,0,0.22535211267605634,True,1,2,1,0,0,2,0,0,0,0,2,0,0.6994174757281553,0.15310985460420035,0.0,0.0,0.2144123521623017,1,False,False,True,True,False,False,True,False,False
5071,1,0.9836065573770493,1,0,5,0.2112676056338028,False,1,0,1,2,2,0,0,0,0,0,2,1,0.5013592233009708,0.09304177244403417,0.0,0.0,0.15947395587872262,1,False,True,False,False,False,True,True,False,False
5072,0,0.9016393442622951,0,0,0,0.09859154929577466,False,1,2,1,0,0,0,0,0,0,0,2,1,0.6660194174757281,0.06778790676205862,0.0,0.0,0.030970174375547034,0,False,False,True,True,False,False,True,False,False
5073,1,0.14754098360655737,1,0,9,0.6619718309859155,True,1,2,1,2,2,2,0,2,2,2,2,1,0.9433009708737864,0.6111585506577429,0.0,0.0,0.3010839561031442,1,False,False,True,True,False,False,True,False,False
5074,0,0.4426229508196722,1,0,1,0.8309859154929577,True,0,1,1,2,0,2,2,2,2,2,2,0,0.5425242718446602,0.41211631663974146,0.0,0.0,0.0,1,False,True,False,False,False,True,False,True,False
5075,0,0.5737704918032788,0,0,0,0.33802816901408456,True,1,0,1,2,2,0,0,0,0,0,2,1,0.6978640776699028,0.2303888760673898,0.0,0.0,0.188023182746471,0,False,False,True,True,False,False,True,False,False
5076,0,0.7540983606557378,0,0,0,1.0,True,1,2,1,0,2,2,2,2,2,2,2,1,0.9172815533980582,0.8949053773367183,0.0,0.0,0.5427186426984448,1,False,False,True,False,False,True,True,False,False
5077,0,0.8196721311475411,0,0,0,0.9154929577464789,True,1,2,1,0,0,2,2,2,2,0,0,1,0.8765048543689319,0.8029021463189476,0.0,0.4,0.21532686999259412,1,False,False,True,False,True,False,False,True,False
5078,0,0.18032786885245905,1,2,4,0.5492957746478874,False,1,0,1,2,2,0,2,0,2,2,2,1,0.6318446601941746,0.32637895222709434,0.0,0.0,0.32698220337081174,1,False,True,False,True,False,False,False,True,False
5079,1,0.9836065573770493,0,0,0,0.971830985915493,False,0,1,1,0,0,0,0,2,2,0,2,1,0.429126213592233,0.374526886683591,0.0,0.0,0.0,0,False,True,False,False,True,False,True,False,False
5080,1,0.7213114754098361,0,0,0,0.3098591549295775,True,1,0,0,1,1,1,1,1,1,1,1,0,0.007766990291262127,0.04463420263097162,0.0,0.0,0.1701423954756615,1,False,False,False,False,True,False,True,False,False
5081,1,0.9180327868852459,1,0,1,0.5070422535211268,True,1,2,1,0,0,0,0,2,0,0,2,1,0.7433009708737863,0.36376067389799216,0.0,0.0,0.4837883480329451,0,False,False,True,True,False,False,True,False,False
5082,1,0.7213114754098361,0,0,0,0.6901408450704226,False,1,2,1,0,0,2,2,0,2,2,2,0,0.6174757281553398,0.3922686360489268,0.11508335007029524,0.0,0.3792724253237281,1,False,True,False,False,False,True,True,False,False
5083,1,0.29508196721311475,1,2,7,0.8309859154929577,False,1,0,1,2,2,2,0,0,0,0,2,0,0.5475728155339805,0.4241460881606277,0.0,0.0,0.7277990978253552,1,False,True,False,False,False,True,True,False,False
5084,1,0.0655737704918033,0,0,0,0.09859154929577466,True,1,0,0,1,1,1,1,1,1,1,1,1,0.236504854368932,0.01655896607431341,0.0,0.0,0.07901882896833413,1,False,False,False,True,False,False,False,True,False
5085,1,0.8852459016393442,1,0,1,0.5915492957746479,True,1,2,1,0,2,2,0,2,2,0,2,1,0.8776699029126213,0.5072120932379414,0.0,0.0,0.2102521376152966,0,False,False,True,True,False,False,True,False,False
5086,1,0.21311475409836067,0,0,0,0.1267605633802817,True,1,0,1,2,0,0,2,2,0,0,2,0,0.5611650485436893,0.06856104315716595,0.0,0.0,0.02146031104827308,1,False,True,False,True,False,False,True,False,False
5087,0,0.7049180327868853,0,2,0,0.15492957746478872,False,1,2,1,0,2,2,0,2,2,2,2,1,0.8955339805825242,0.145032310177706,0.0,0.0,0.057092843196660616,1,False,False,True,True,False,False,True,False,False
5088,1,0.7049180327868853,0,0,0,0.5070422535211268,False,1,0,1,0,0,0,0,0,0,0,2,1,0.6240776699029125,0.292418647588276,0.0,0.0,0.29934468906393774,1,False,False,True,True,False,False,False,True,False
5089,1,0.39344262295081966,1,3,9,0.7605633802816901,False,1,0,1,0,2,0,2,0,0,0,2,0,0.694368932038835,0.4869201477036695,0.0,0.0,0.20751980520209162,1,False,False,True,True,False,False,True,False,False
5090,0,0.5737704918032788,1,1,6,0.7887323943661972,True,1,0,1,2,0,2,2,0,0,0,2,1,0.538252427184466,0.3756692822524809,0.0,0.0,0.301412172625059,1,True,False,False,False,True,False,False,True,False
5091,1,0.47540983606557374,0,0,0,0.0,True,1,0,1,0,0,0,0,0,0,0,2,0,0.6209708737864077,0.005902377105931225,0.0,0.0,0.007736933055050608,0,False,False,True,True,False,False,True,False,False
5092,1,0.8032786885245903,0,0,0,0.16901408450704225,False,1,0,1,0,0,0,0,2,2,2,0,1,0.7805825242718446,0.13643549503807986,0.5993171319542077,0.9333333333333333,0.09521925985771675,0,False,False,True,True,False,False,True,False,False
5093,0,0.1639344262295082,0,0,0,0.5915492957746479,False,1,2,1,0,2,2,2,2,2,2,0,0,0.7386407766990291,0.42043041772444034,0.0,0.2,0.030036019659328082,1,False,True,False,False,True,False,False,True,False
5094,1,0.21311475409836067,0,2,0,0.8450704225352113,True,1,0,0,1,1,1,1,1,1,1,1,0,0.23106796116504852,0.12755596584352644,0.0,0.0,0.25702439462285964,1,False,False,False,False,False,True,False,False,True
5095,0,0.0655737704918033,1,3,3,0.02816901408450704,False,1,2,1,0,2,2,0,2,0,0,0,1,0.614757281553398,0.024948072928686824,0.0,0.0,0.02043358244125766,1,False,True,False,True,False,False,True,False,False
5096,1,0.3770491803278688,1,0,5,0.9295774647887325,True,1,2,1,0,2,2,0,0,2,2,0,1,0.8011650485436893,0.73267943687976,0.0,0.6000000000000001,0.3270383087591733,1,False,False,True,False,False,True,True,False,False
5097,0,0.5901639344262295,1,0,4,0.9859154929577465,False,1,2,0,1,1,1,1,1,1,1,1,0,0.26291262135922333,0.19078006000461575,0.0,0.0,0.4220499786799525,1,False,False,False,False,False,True,False,True,False
5098,1,0.4098360655737705,1,3,1,0.8028169014084507,False,1,2,1,2,2,2,2,0,0,0,2,0,0.6337864077669901,0.4859739210708516,0.914641494275959,0.0,0.6600967256895353,1,False,True,False,False,False,True,False,True,False
5099,1,0.7377049180327869,1,2,6,0.295774647887324,False,1,2,1,0,0,2,2,2,2,2,2,1,0.04660194174757281,0.1898165243480268,0.0,0.0,0.22310307681949776,1,False,True,False,False,True,False,False,True,False
5100,1,0.5901639344262295,0,2,0,0.7887323943661972,True,1,2,1,2,2,2,2,2,2,2,2,0,0.7732038834951456,0.5762231710131549,0.6115685880698934,0.0,0.1496667339931327,1,True,False,False,False,False,True,False,False,True
5101,1,0.19672131147540983,0,0,0,0.9295774647887325,False,1,0,0,1,1,1,1,1,1,1,1,1,0.23145631067961164,0.14914608816062774,0.0,0.0,0.08871384007720103,1,False,False,False,False,False,True,False,True,False
5102,0,0.6065573770491803,1,2,3,0.49295774647887325,True,1,0,0,1,1,1,1,1,1,1,1,0,0.22679611650485434,0.07894068774521118,0.0,0.0,0.20773581094728338,1,False,False,False,True,False,False,True,False,False
5103,1,0.5409836065573771,1,1,7,1.0,False,1,0,1,2,2,0,2,2,0,0,2,0,0.6089320388349514,0.5581063927994462,0.0,0.0,0.3223591193698243,1,False,True,False,False,False,True,True,False,False
5104,0,0.7704918032786886,1,0,4,1.0,True,1,2,1,2,0,0,0,0,0,0,2,0,0.687378640776699,0.6442937918301408,0.0,0.0,0.6538073116542114,1,False,False,True,False,False,True,True,False,False
5105,0,0.11475409836065575,0,0,0,0.33802816901408456,False,1,0,1,2,0,0,2,2,2,2,2,1,0.669126213592233,0.22780406185091162,0.0,0.0,0.15197547072420836,1,False,True,False,True,False,False,False,True,False
5106,0,0.08196721311475408,1,0,10,0.15492957746478872,True,0,1,1,0,0,2,0,2,2,2,2,1,0.4648543689320388,0.0690456958227556,0.0,0.0,0.0,1,True,False,False,True,False,False,True,False,False
5107,1,0.5245901639344263,0,0,0,0.971830985915493,True,1,2,1,2,2,2,2,2,2,2,2,1,0.9704854368932039,0.8876586660512348,0.0,0.0,0.2872876411050517,1,False,False,True,False,False,True,True,False,False
5108,1,0.3606557377049181,1,0,0,0.0,False,1,2,1,0,0,0,0,0,0,0,2,1,0.6563106796116505,0.006427417493653358,0.0,0.0,0.01022240175946498,0,False,False,True,True,False,False,True,False,False
5109,0,0.5409836065573771,1,0,1,0.0,False,1,2,1,2,0,2,0,2,2,2,2,1,0.8733980582524271,0.009652665589660745,0.0,0.0,0.007260037253977873,0,False,False,True,True,False,False,True,False,False
5110,1,0.6721311475409837,0,0,0,0.28169014084507044,True,1,2,1,2,0,2,0,2,2,2,2,0,0.884271844660194,0.25342718670666975,0.0,0.0,0.09360903521174174,1,False,False,True,True,False,False,False,True,False
5111,0,0.21311475409836067,1,3,4,0.8591549295774649,False,1,2,1,2,0,0,0,2,2,2,0,1,0.8633009708737864,0.7638529886914378,0.0,0.2,0.49812608002872605,1,False,False,True,False,False,True,True,False,False
5112,0,0.04918032786885246,0,0,0,0.295774647887324,False,1,0,1,0,2,2,0,2,0,0,2,0,0.5844660194174757,0.16420493884144935,0.0,0.0,0.010738571332390765,1,False,True,False,False,True,False,True,False,False
5113,0,0.6557377049180328,0,0,0,0.9014084507042254,False,1,2,1,0,2,2,0,2,0,0,0,1,0.8194174757281553,0.7079448419109162,0.0,0.5333333333333333,0.5047240737000382,1,False,False,True,False,True,False,True,False,False
5114,0,0.47540983606557374,0,0,0,0.5211267605633804,False,1,0,0,1,1,1,1,1,1,1,1,0,0.22757281553398057,0.08501038541426265,0.0,0.0,0.3478365762247807,1,False,False,False,False,True,False,False,False,True
5115,1,0.7213114754098361,1,0,1,0.6056338028169015,False,0,1,1,0,2,2,0,2,2,2,2,0,0.4994174757281553,0.27367297484421876,0.0,0.0,0.0,1,True,False,False,False,False,True,True,False,False
5116,0,0.6885245901639344,0,0,0,0.07042253521126761,True,1,0,0,1,1,1,1,1,1,1,1,0,0.2295145631067961,0.01219132240941611,0.0,0.0,0.012371238133710364,1,False,False,False,False,False,True,False,True,False
5117,1,0.6557377049180328,1,0,0,0.9295774647887325,False,1,0,1,2,2,0,2,0,2,2,2,1,0.6151456310679612,0.5369086083544887,0.0,0.0,0.8920251800982968,1,False,True,False,False,False,True,False,True,False
5118,1,0.2295081967213115,0,0,0,0.014084507042253521,False,1,0,1,0,0,0,0,2,0,0,2,0,0.69126213592233,0.0144068774521117,0.0,0.0,0.027300881976705046,0,False,False,True,True,False,False,True,False,False
5119,1,0.42622950819672134,0,0,0,1.0,False,1,2,1,0,2,2,0,2,2,2,2,1,0.8928155339805824,0.8683937225940457,0.510544286001205,0.0,0.6853160977580288,1,False,False,True,False,True,False,True,False,False
5120,0,0.3770491803278688,0,0,0,0.5492957746478874,False,1,0,0,1,1,1,1,1,1,1,1,1,0.23766990291262136,0.09329563812600969,0.0,0.0,0.25685046791893895,1,False,False,False,False,False,True,True,False,False
5121,0,0.9180327868852459,0,0,0,0.0,True,1,0,1,0,0,0,0,0,0,0,2,1,0.6155339805825242,0.0058216016616662826,0.0,0.0,0.00832603963284634,0,True,False,False,True,False,False,True,False,False
5122,1,0.9344262295081968,1,0,7,0.14084507042253522,True,1,0,1,0,0,0,0,0,0,0,2,1,0.6229126213592233,0.09414954996538197,0.0,0.0,0.07535514710832829,1,False,False,True,False,False,True,True,False,False
5123,0,0.016393442622950838,1,0,7,0.9014084507042254,False,1,2,1,0,2,2,0,2,2,2,2,1,0.8970873786407766,0.8039291483960305,0.0,0.0,0.6225173365650037,0,False,False,True,True,False,False,True,False,False
5124,0,0.5081967213114754,1,0,9,0.971830985915493,False,1,2,1,0,0,2,2,2,2,2,0,1,0.887766990291262,0.827336718209093,0.0,0.2,0.10721739715882314,1,False,False,True,False,False,True,True,False,False
5125,1,0.09836065573770492,0,0,0,0.1267605633802817,True,1,0,1,0,0,2,0,2,2,2,2,1,0.814757281553398,0.11886106623586429,0.0,0.0,0.11282793599497297,0,False,False,True,True,False,False,True,False,False
5126,0,0.9672131147540984,1,0,4,0.0,False,1,2,1,0,0,2,0,2,2,0,2,1,0.8605825242718446,0.009462266328179092,0.0,0.0,0.004867142440359973,0,False,False,True,True,False,False,True,False,False
5127,1,0.1311475409836066,1,1,8,0.5633802816901409,True,1,0,0,1,1,1,1,1,1,1,1,0,0.229126213592233,0.0899376875144242,0.0,0.0,0.45465843039565523,1,False,False,False,False,True,False,True,False,False
5128,1,0.18032786885245905,1,2,6,0.323943661971831,False,1,0,1,2,2,0,2,0,2,2,2,1,0.6236893203883495,0.19474382644818833,0.0,0.0,0.30007405911263724,1,True,False,False,True,False,False,False,True,False
5129,1,0.4918032786885246,1,0,4,0.014084507042253521,False,1,0,1,0,0,0,2,2,2,2,2,1,0.8093203883495145,0.01715901223171013,0.0,0.0,0.01054220247312552,0,False,False,True,True,False,False,True,False,False
5130,0,0.1311475409836066,1,1,1,0.04225352112676056,False,1,0,0,1,1,1,1,1,1,1,1,0,0.2396116504854369,0.005088852988691437,0.0,0.0,0.0447608788348033,1,False,False,False,True,False,False,False,True,False
5131,1,0.9836065573770493,1,0,7,0.22535211267605634,False,1,2,1,0,0,0,0,2,2,0,2,1,0.8139805825242717,0.17829448419109165,0.0,0.0,0.2214704100181782,1,False,False,True,False,False,True,True,False,False
5132,1,0.2786885245901639,1,1,10,0.943661971830986,False,1,2,0,1,1,1,1,1,1,1,1,0,0.27766990291262134,0.19240133856450498,0.0,0.0,0.5118045737112593,1,False,False,False,False,False,True,False,False,True
5133,1,0.21311475409836067,0,0,0,0.04225352112676056,False,1,0,1,0,0,0,0,2,2,2,2,1,0.7646601941747573,0.04060120009231479,0.0,0.0,0.055140375681680474,0,False,False,True,True,False,False,True,False,False
5134,0,0.0,0,0,0,0.18309859154929578,True,1,0,1,0,0,0,2,0,2,2,2,0,0.5366990291262136,0.08701246249711517,0.0,0.0,0.13357009807221887,1,True,False,False,False,True,False,False,True,False
5135,1,0.459016393442623,1,0,1,0.8732394366197184,False,1,2,1,0,2,2,0,2,2,2,2,1,0.8730097087378641,0.7414320332333256,0.0,0.0,0.31369925267622706,1,False,False,True,True,False,False,True,False,False
5136,0,0.24590163934426235,1,0,9,0.5915492957746479,True,0,1,1,2,0,0,2,0,0,0,2,0,0.3417475728155339,0.17153819524578814,0.9885519180558344,0.0,0.0,1,True,False,False,True,False,False,True,False,False
5137,1,0.6229508196721312,1,0,0,0.9154929577464789,True,1,2,1,2,0,2,2,2,2,2,2,1,0.7300970873786408,0.6572178629125317,0.0,0.0,0.1151619201508113,1,False,True,False,False,False,True,False,True,False
5138,0,0.9672131147540984,0,0,0,0.09859154929577466,False,1,2,1,0,0,2,0,2,2,0,2,0,0.8648543689320387,0.0878952227094392,0.0,0.0,0.0987005992055477,0,False,False,True,True,False,False,True,False,False
5139,1,0.03278688524590162,0,0,0,0.04225352112676056,False,1,0,0,1,1,1,1,1,1,1,1,0,0.22524271844660193,0.006306254327255943,0.0,0.0,0.009403263089387107,1,False,False,False,True,False,False,False,True,False
5140,1,0.9836065573770493,0,0,0,0.014084507042253521,True,1,2,1,0,0,0,0,0,0,0,2,1,0.6590291262135921,0.015878144472651744,0.0,0.0,0.02547745685495635,0,False,False,True,True,False,False,False,False,True
5141,1,0.03278688524590162,0,0,0,0.0,False,1,0,0,1,1,1,1,1,1,1,1,0,0.23106796116504852,0.0001096238172167089,0.0,0.0,0.008227855203213718,0,False,False,False,True,False,False,False,True,False
5142,0,0.5245901639344263,1,0,1,0.11267605633802817,False,0,1,1,0,0,2,0,2,2,2,0,1,0.4563106796116505,0.04885760443111009,0.0,0.06666666666666667,0.0,0,False,True,False,True,False,False,True,False,False
5143,0,0.8032786885245903,1,0,1,0.23943661971830985,False,1,2,1,0,0,0,2,2,2,0,2,0,0.8524271844660194,0.209721901684745,0.0,0.0,0.12760048475055547,0,False,False,True,True,False,False,True,False,False
